date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
10/15/2023,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,cereals and tubers,"Maize (white, dry)",90 KG,forecast,Wholesale,KES,0,0
10/15/2023,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,cereals and tubers,"Potatoes (Irish, white)",50 KG,forecast,Wholesale,KES,0,0
10/15/2023,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,cereals and tubers,Rice (aromatic),50 KG,forecast,Wholesale,KES,0,0
10/15/2023,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,pulses and nuts,Beans (dolichos),90 KG,forecast,Wholesale,KES,0,0
10/15/2023,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,pulses and nuts,Beans (yellow),90 KG,forecast,Wholesale,KES,0,0
10/15/2023,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,vegetables and fruits,Cabbage,126 KG,forecast,Wholesale,KES,0,0
10/15/2023,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,vegetables and fruits,Kale,50 KG,forecast,Wholesale,KES,0,0
10/15/2023,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,vegetables and fruits,Onions (dry),13 KG,forecast,Wholesale,KES,0,0
10/15/2023,Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,vegetables and fruits,Tomatoes,64 KG,forecast,Wholesale,KES,0,0
10/15/2023,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,cereals and tubers,Maize flour,KG,forecast,Retail,KES,0,0
10/15/2023,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,cereals and tubers,Potatoes (Irish),KG,forecast,Retail,KES,0,0
10/15/2023,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,cereals and tubers,Rice,KG,forecast,Retail,KES,0,0
10/15/2023,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,cereals and tubers,Wheat flour,KG,forecast,Retail,KES,0,0
10/15/2023,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,miscellaneous food,Salt,200 G,forecast,Retail,KES,0,0
10/15/2023,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,miscellaneous food,Sugar,KG,forecast,Retail,KES,0,0
10/15/2023,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,oil and fats,Oil (vegetable),L,forecast,Retail,KES,0,0
10/15/2023,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,pulses and nuts,Beans (dry),KG,forecast,Retail,KES,0,0
10/15/2023,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,vegetables and fruits,Bananas,Unit,forecast,Retail,KES,0,0
10/15/2023,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,cereals and tubers,"Maize (white, dry)",90 KG,forecast,Wholesale,KES,0,0
10/15/2023,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,cereals and tubers,"Potatoes (Irish, white)",50 KG,forecast,Wholesale,KES,0,0
10/15/2023,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,cereals and tubers,Rice (aromatic),50 KG,forecast,Wholesale,KES,0,0
10/15/2023,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,cereals and tubers,Sorghum (white),90 KG,forecast,Wholesale,KES,0,0
10/15/2023,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,pulses and nuts,Beans (dolichos),90 KG,forecast,Wholesale,KES,0,0
10/15/2023,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,pulses and nuts,Beans (yellow),90 KG,forecast,Wholesale,KES,0,0
10/15/2023,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,pulses and nuts,Cowpeas,90 KG,forecast,Wholesale,KES,0,0
10/15/2023,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,vegetables and fruits,Cabbage,126 KG,forecast,Wholesale,KES,0,0
10/15/2023,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,vegetables and fruits,Kale,50 KG,forecast,Wholesale,KES,0,0
10/15/2023,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,vegetables and fruits,Onions (dry),13 KG,forecast,Wholesale,KES,0,0
10/15/2023,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,vegetables and fruits,Tomatoes,64 KG,forecast,Wholesale,KES,0,0
10/15/2023,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Maize,KG,forecast,Retail,KES,0,0
10/15/2023,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Maize flour,KG,forecast,Retail,KES,0,0
10/15/2023,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Potatoes (Irish),KG,forecast,Retail,KES,0,0
10/15/2023,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Rice,KG,forecast,Retail,KES,0,0
10/15/2023,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Sorghum,KG,forecast,Retail,KES,0,0
10/15/2023,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Wheat flour,KG,forecast,Retail,KES,0,0
10/15/2023,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,"meat, fish and eggs",Meat (camel),KG,forecast,Retail,KES,0,0
10/15/2023,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,"meat, fish and eggs",Meat (goat),KG,forecast,Retail,KES,0,0
10/15/2023,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,milk and dairy,Milk (UHT),500 ML,forecast,Retail,KES,0,0
10/15/2023,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,miscellaneous food,Salt,200 G,forecast,Retail,KES,0,0
10/15/2023,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,miscellaneous food,Sugar,KG,forecast,Retail,KES,0,0
10/15/2023,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,oil and fats,Oil (vegetable),L,forecast,Retail,KES,0,0
10/15/2023,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,pulses and nuts,Beans (dry),KG,forecast,Retail,KES,0,0
10/15/2023,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,vegetables and fruits,Bananas,Unit,forecast,Retail,KES,0,0
10/15/2023,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,cereals and tubers,Maize,KG,forecast,Retail,KES,0,0
10/15/2023,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,cereals and tubers,Maize flour,KG,forecast,Retail,KES,0,0
10/15/2023,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,cereals and tubers,Potatoes (Irish),KG,forecast,Retail,KES,0,0
10/15/2023,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,cereals and tubers,Rice,KG,forecast,Retail,KES,0,0
10/15/2023,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,cereals and tubers,Wheat flour,KG,forecast,Retail,KES,0,0
10/15/2023,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,"meat, fish and eggs",Meat (camel),KG,forecast,Retail,KES,0,0
10/15/2023,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,miscellaneous food,Salt,200 G,forecast,Retail,KES,0,0
10/15/2023,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,miscellaneous food,Sugar,KG,forecast,Retail,KES,0,0
10/15/2023,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,oil and fats,Oil (vegetable),L,forecast,Retail,KES,0,0
10/15/2023,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,pulses and nuts,Beans (dry),KG,forecast,Retail,KES,0,0
10/15/2023,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,vegetables and fruits,Bananas,Unit,forecast,Retail,KES,0,0
10/15/2023,North Eastern,Mandera,Takaba (Mandera),3.394616,40.225882,cereals and tubers,"Maize (white, dry)",90 KG,forecast,Wholesale,KES,0,0
10/15/2023,North Eastern,Mandera,Takaba (Mandera),3.394616,40.225882,cereals and tubers,"Potatoes (Irish, red)",50 KG,forecast,Wholesale,KES,0,0
10/15/2023,North Eastern,Mandera,Takaba (Mandera),3.394616,40.225882,pulses and nuts,Beans (rosecoco),90 KG,forecast,Wholesale,KES,0,0
10/15/2023,North Eastern,Mandera,Takaba (Mandera),3.394616,40.225882,pulses and nuts,Beans (yellow),90 KG,forecast,Wholesale,KES,0,0
10/15/2023,North Eastern,Mandera,Takaba (Mandera),3.394616,40.225882,vegetables and fruits,Cabbage,126 KG,forecast,Wholesale,KES,0,0
10/15/2023,North Eastern,Mandera,Takaba (Mandera),3.394616,40.225882,vegetables and fruits,Onions (dry),13 KG,forecast,Wholesale,KES,0,0
10/15/2023,North Eastern,Mandera,Takaba (Mandera),3.394616,40.225882,vegetables and fruits,Tomatoes,64 KG,forecast,Wholesale,KES,0,0
10/15/2023,Nyanza,Kisumu,Kibuye (Kisumu),-0.0927162,34.7691,cereals and tubers,"Maize (white, dry)",90 KG,forecast,Wholesale,KES,0,0
10/15/2023,Nyanza,Kisumu,Kibuye (Kisumu),-0.0927162,34.7691,cereals and tubers,"Potatoes (Irish, white)",50 KG,forecast,Wholesale,KES,0,0
10/15/2023,Nyanza,Kisumu,Kibuye (Kisumu),-0.0927162,34.7691,vegetables and fruits,Kale,50 KG,forecast,Wholesale,KES,0,0
